customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,cluster
C101917,455,1,365.94,1,1,2,112,4,0
C101919,644,1,2400.68,1,1,4,114,6,0
C101921,120,1,7502,1,1,4,114,6,2
C101924,627,1,1200.32,1,1,4,114,6,0
C101926,23,1,1200.32,4,1,4,414,9,0
C101929,382,1,40.66,1,1,1,111,3,0
C101932,596,1,896,1,1,3,113,5,0
C101939,648,1,896,1,1,3,113,5,0
C101941,18,1,143.36,4,1,2,412,7,0
C101946,713,1,2400.68,1,1,4,114,6,0
C101947,76,1,15004.25,2,1,4,214,7,1
C101949,282,1,1016.5,1,1,4,114,6,0
C101953,315,1,896,1,1,3,113,5,0
C101956,742,1,11.73,1,1,1,111,3,0
C101957,492,1,896,1,1,3,113,5,0
C101958,723,1,2700.72,1,1,4,114,6,0
C101961,62,1,322.56,2,1,2,212,5,0
C101965,10,1,293.25,4,1,2,412,7,0
C101967,111,1,896,1,1,3,113,5,0
C101970,71,1,40.66,2,1,1,211,4,0
C101989,409,1,11.73,1,1,1,111,3,0
C101991,667,1,7502,1,1,4,114,6,2
C101995,441,1,2700.72,1,1,4,114,6,0
C101996,507,1,16800,1,1,4,114,6,1
C102001,763,1,40.66,1,1,1,111,3,0
C102005,348,1,5.23,1,1,1,111,3,0
C102006,676,1,143.36,1,1,2,112,4,0
C102007,123,1,365.94,1,1,2,112,4,0
C102008,426,1,2700.72,1,1,4,114,6,0
C102009,656,1,16800,1,1,4,114,6,1
C102010,12,1,300.08,4,1,2,412,7,0
C102015,342,1,1200.32,1,1,4,114,6,0
C102021,57,1,1016.5,3,1,4,314,8,0
C102024,248,1,242.4,1,1,2,112,4,0
C102029,640,1,40.66,1,1,1,111,3,0
C102030,423,1,11.73,1,1,1,111,3,0
C102033,554,1,378.75,1,1,2,112,4,0
C102037,686,1,47.07,1,1,1,111,3,0
C102043,33,1,4801.28,3,1,4,314,8,2
C102047,711,1,1200.32,1,1,4,114,6,0
C102058,286,1,136.35,1,1,2,112,4,0
C102060,427,1,4801.28,1,1,4,114,6,2
C102061,524,1,130.75,1,1,2,112,4,0
C102062,790,1,293.25,1,1,2,112,4,0
C102063,451,1,60.6,1,1,1,111,3,0
C102064,465,1,47.07,1,1,1,111,3,0
C102069,179,1,143.36,1,1,2,112,4,0
C102084,27,1,2400.68,4,1,4,414,9,0
C102085,505,1,105.57,1,1,2,112,4,0
C102097,681,1,1050,1,1,4,114,6,0
C102098,507,1,2700.72,1,1,4,114,6,0
C102100,71,1,60.6,2,1,1,211,4,0
C102101,531,1,105.57,1,1,2,112,4,0
C102102,471,1,4801.28,1,1,4,114,6,2
C102103,166,1,7502,1,1,4,114,6,2
C102104,223,1,4801.28,1,1,4,114,6,2
C102106,518,1,4801.28,1,1,4,114,6,2
C102108,795,1,46.92,1,1,1,111,3,0
C102113,589,1,11.73,1,1,1,111,3,0
C102114,349,1,300.08,1,1,2,112,4,0
C102117,330,1,9450,1,1,4,114,6,2
C102123,508,1,46.92,1,1,1,111,3,0
C102125,346,1,2700.72,1,1,4,114,6,0
C102127,96,1,5.23,1,1,1,111,3,0
C102130,389,1,35.84,1,1,1,111,3,0
C102131,379,1,300.08,1,1,2,112,4,0
C102134,338,1,46.92,1,1,1,111,3,0
C102136,127,1,4801.28,1,1,4,114,6,2
C102137,696,1,83.68,1,1,1,111,3,0
C102138,319,1,20.92,1,1,1,111,3,0
C102139,666,1,896,1,1,3,113,5,0
C102146,253,1,5.23,1,1,1,111,3,0
C102151,201,1,2700.72,1,1,4,114,6,0
C102154,780,1,5.23,1,1,1,111,3,0
C102156,331,1,378.75,1,1,2,112,4,0
C102158,395,1,4200,1,1,4,114,6,2
C102159,295,1,300.08,1,1,2,112,4,0
C102162,559,1,365.94,1,1,2,112,4,0
C102163,443,1,83.68,1,1,1,111,3,0
C102164,160,1,573.44,1,1,3,113,5,0
C102168,120,1,15004.25,1,1,4,114,6,1
C102174,191,1,1050,1,1,4,114,6,0
C102175,225,1,40.66,1,1,1,111,3,0
C102176,400,1,2700.72,1,1,4,114,6,0
C102179,711,1,2700.72,1,1,4,114,6,0
C102182,382,1,9602.72,1,1,4,114,6,2
C102193,386,1,7502,1,1,4,114,6,2
C102200,187,1,47.07,1,1,1,111,3,0
C102203,557,1,9602.72,1,1,4,114,6,2
C102204,177,1,573.44,1,1,3,113,5,0
C102212,336,1,4200,1,1,4,114,6,2
C102213,209,1,322.56,1,1,2,112,4,0
C102217,582,1,60.6,1,1,1,111,3,0
C102224,307,1,105.57,1,1,2,112,4,0
C102226,59,1,15.15,3,1,1,311,5,0
C102229,573,1,16800,1,1,4,114,6,1
C102230,89,1,5.23,2,1,1,211,4,0
C102234,405,1,300.08,1,1,2,112,4,0
C102238,372,1,4801.28,1,1,4,114,6,2
C102246,658,1,7502,1,1,4,114,6,2
C102247,153,1,2700.72,1,1,4,114,6,0
C102249,547,1,4801.28,1,1,4,114,6,2
C102250,207,1,83.68,1,1,1,111,3,0
C102255,48,1,1200.32,3,1,4,314,8,0
C102259,726,1,1200.32,1,1,4,114,6,0
C102263,777,1,1016.5,1,1,4,114,6,0
C102265,103,1,300.08,1,1,2,112,4,0
C102266,487,1,4801.28,1,1,4,114,6,2
C102271,217,1,60.6,1,1,1,111,3,0
C102272,439,1,143.36,1,1,2,112,4,0
C102275,395,1,300.08,1,1,2,112,4,0
C102277,782,1,20.92,1,1,1,111,3,0
C102280,333,1,105.57,1,1,2,112,4,0
C102282,457,1,2700.72,1,1,4,114,6,0
C102283,563,1,300.08,1,1,2,112,4,0
C102285,330,1,83.68,1,1,1,111,3,0
C102286,682,1,7502,1,1,4,114,6,2
C102287,130,1,300.08,1,1,2,112,4,0
C102289,744,1,2700.72,1,1,4,114,6,0
C102293,787,1,7502,1,1,4,114,6,2
C102294,161,1,187.68,1,1,2,112,4,0
C102297,141,1,2700.72,1,1,4,114,6,0
C102300,198,1,300.08,1,1,2,112,4,0
C102301,172,1,143.36,1,1,2,112,4,0
C102302,113,1,300.08,1,1,2,112,4,0
C102303,327,1,40.66,1,1,1,111,3,0
C102305,777,1,35.84,1,1,1,111,3,0
C102312,111,1,2700.72,1,1,4,114,6,0
C102313,485,1,162.64,1,1,2,112,4,0
C102318,305,1,11.73,1,1,1,111,3,0
C102319,700,1,5401.53,1,1,4,114,6,2
C102324,425,1,11.73,1,1,1,111,3,0
C102327,370,1,162.64,1,1,2,112,4,0
C102328,584,1,162.64,1,1,2,112,4,0
C102332,261,1,322.56,1,1,2,112,4,0
C102341,552,1,4801.28,1,1,4,114,6,2
C102342,4,1,1200.32,4,1,4,414,9,0
C102344,360,1,1200.32,1,1,4,114,6,0
C102346,264,1,322.56,1,1,2,112,4,0
C102353,77,1,650.56,2,1,3,213,6,0
C102354,282,1,1200.32,1,1,4,114,6,0
C102355,73,1,650.56,2,1,3,213,6,0
C102357,143,1,11.73,1,1,1,111,3,0
C102358,769,1,35.84,1,1,1,111,3,0
C102359,243,1,322.56,1,1,2,112,4,0
C102366,191,1,15004.25,1,1,4,114,6,1
C102369,764,1,4801.28,1,1,4,114,6,2
C102371,585,1,15004.25,1,1,4,114,6,1
C102372,394,1,365.94,1,1,2,112,4,0
C102375,325,1,20.92,1,1,1,111,3,0
C102381,657,1,2400.68,1,1,4,114,6,0
C102383,367,1,365.94,1,1,2,112,4,0
C102398,335,1,300.08,1,1,2,112,4,0
C102403,560,1,2700.72,1,1,4,114,6,0
C102404,794,1,130.75,1,1,2,112,4,0
C102405,265,1,9450,1,1,4,114,6,2
C102406,393,1,322.56,1,1,2,112,4,0
C102408,96,1,1200.32,1,1,4,114,6,0
C102409,618,1,650.56,1,1,3,113,5,0
C102410,708,1,2400.68,1,1,4,114,6,0
C102416,199,1,1200.32,1,1,4,114,6,0
C102420,780,1,573.44,1,1,3,113,5,0
C102425,274,1,600.17,1,1,3,113,5,0
C102426,283,1,2700.72,1,1,4,114,6,0
C102429,304,1,40.66,1,1,1,111,3,0
C102433,761,1,600.17,1,1,3,113,5,0
C102441,173,1,365.94,1,1,2,112,4,0
C102447,409,1,9602.72,1,1,4,114,6,2
C102449,664,1,2700.72,1,1,4,114,6,0
C102454,99,1,300.08,1,1,2,112,4,0
C102455,458,1,143.36,1,1,2,112,4,0
C102456,514,1,35.84,1,1,1,111,3,0
C102459,19,1,7502,4,1,4,414,9,2
C102460,136,1,2700.72,1,1,4,114,6,0
C102461,68,1,2700.72,2,1,4,214,7,0
C102467,197,1,40.66,1,1,1,111,3,0
C102468,551,1,7502,1,1,4,114,6,2
C102474,268,1,2400.68,1,1,4,114,6,0
C102477,165,1,2400.68,1,1,4,114,6,0
C102478,40,1,35.84,3,1,1,311,5,0
C102488,36,1,300.08,3,1,2,312,6,0
C102489,710,1,83.68,1,1,1,111,3,0
C102492,334,1,2700.72,1,1,4,114,6,0
C102495,542,1,4801.28,1,1,4,114,6,2
C102500,594,1,7502,1,1,4,114,6,2
C102503,143,1,7502,1,1,4,114,6,2
C102506,619,1,2700.72,1,1,4,114,6,0
C102508,132,1,322.56,1,1,2,112,4,0
C102510,629,1,40.66,1,1,1,111,3,0
C102511,664,1,2700.72,1,1,4,114,6,0
C102513,321,1,4801.28,1,1,4,114,6,2
C102515,446,1,9602.72,1,1,4,114,6,2
C102522,257,1,2700.72,1,1,4,114,6,0
C102524,659,1,5.23,1,1,1,111,3,0
C102527,143,1,83.68,1,1,1,111,3,0
C102529,554,1,40.66,1,1,1,111,3,0
C102531,604,1,300.08,1,1,2,112,4,0
C102535,536,1,322.56,1,1,2,112,4,0
C102540,676,1,7502,1,1,4,114,6,2
C102542,585,1,1016.5,1,1,4,114,6,0
C102543,117,1,4801.28,1,1,4,114,6,2
C102544,325,1,650.56,1,1,3,113,5,0
C102547,126,1,2700.72,1,1,4,114,6,0
C102548,315,1,35.84,1,1,1,111,3,0
C102550,536,1,7502,1,1,4,114,6,2
C102554,685,1,130.75,1,1,2,112,4,0
C102558,328,1,60.6,1,1,1,111,3,0
C102559,400,1,130.75,1,1,2,112,4,0
C102560,768,1,2700.72,1,1,4,114,6,0
C102565,694,1,162.64,1,1,2,112,4,0
C102566,600,1,896,1,1,3,113,5,0
C102567,666,1,300.08,1,1,2,112,4,0
C102571,283,1,896,1,1,3,113,5,0
C102575,210,1,1016.5,1,1,4,114,6,0
C102584,748,1,5.23,1,1,1,111,3,0
C102585,530,1,365.94,1,1,2,112,4,0
C102587,252,1,378.75,1,1,2,112,4,0
C102588,678,1,5.23,1,1,1,111,3,0
C102590,257,1,4200,1,1,4,114,6,2
C102592,102,1,365.94,1,1,2,112,4,0
C102596,458,1,1016.5,1,1,4,114,6,0
C102597,84,1,322.56,2,1,2,212,5,0
C102599,131,1,896,1,1,3,113,5,0
C102600,99,1,35.84,1,1,1,111,3,0
C102604,564,1,15.15,1,1,1,111,3,0
C102606,679,1,365.94,1,1,2,112,4,0
C102607,501,1,4200,1,1,4,114,6,2
C102615,261,1,83.68,1,1,1,111,3,0
C102619,760,1,4801.28,1,1,4,114,6,2
C102621,283,1,20.92,1,1,1,111,3,0
C102623,270,1,1200.32,1,1,4,114,6,0
C102625,527,1,650.56,1,1,3,113,5,0
C102634,651,1,7502,1,1,4,114,6,2
C102638,174,1,322.56,1,1,2,112,4,0
C102641,454,1,47.07,1,1,1,111,3,0
C102642,721,1,162.64,1,1,2,112,4,0
C102646,601,1,300.08,1,1,2,112,4,0
C102647,455,1,2700.72,1,1,4,114,6,0
C102650,295,1,5.23,1,1,1,111,3,0
C102652,549,1,15.15,1,1,1,111,3,0
C102656,189,1,15.15,1,1,1,111,3,0
C102664,529,1,143.36,1,1,2,112,4,0
C102665,243,1,2400.68,1,1,4,114,6,0
C102667,285,1,162.64,1,1,2,112,4,0
C102669,41,1,5401.53,3,1,4,314,8,2
C102672,302,1,105.57,1,1,2,112,4,0
C102678,391,1,2700.72,1,1,4,114,6,0
C102679,11,1,650.56,4,1,3,413,8,0
C102683,217,1,7502,1,1,4,114,6,2
C102684,644,1,650.56,1,1,3,113,5,0
C102685,719,1,300.08,1,1,2,112,4,0
C102688,132,1,1200.32,1,1,4,114,6,0
C102690,98,1,20.92,1,1,1,111,3,0
C102692,778,1,2400.68,1,1,4,114,6,0
C102693,307,1,1016.5,1,1,4,114,6,0
C102696,34,1,46.92,3,1,1,311,5,0
C102697,765,1,2700.72,1,1,4,114,6,0
C102707,671,1,4801.28,1,1,4,114,6,2
C102708,384,1,573.44,1,1,3,113,5,0
C102709,478,1,1200.32,1,1,4,114,6,0
C102710,621,1,9450,1,1,4,114,6,2
C102713,23,1,130.75,4,1,2,412,7,0
C102715,485,1,9602.72,1,1,4,114,6,2
C102717,444,1,162.64,1,1,2,112,4,0
C102718,747,1,300.08,1,1,2,112,4,0
C102719,533,1,83.68,1,1,1,111,3,0
C102732,618,1,136.35,1,1,2,112,4,0
C102733,612,1,365.94,1,1,2,112,4,0
C102734,317,1,40.66,1,1,1,111,3,0
C102746,174,1,187.68,1,1,2,112,4,0
C102753,287,1,4801.28,1,1,4,114,6,2
C102760,509,1,573.44,1,1,3,113,5,0
C102761,394,1,1200.32,1,1,4,114,6,0
C102764,213,1,378.75,1,1,2,112,4,0
C102765,346,1,1200.32,1,1,4,114,6,0
C102767,653,1,4200,1,1,4,114,6,2
C102773,17,1,4801.28,4,1,4,414,9,2
C102774,473,1,162.64,1,1,2,112,4,0
C102775,318,1,1016.5,1,1,4,114,6,0
C102776,175,1,143.36,1,1,2,112,4,0
C102777,285,1,1200.32,1,1,4,114,6,0
C102778,393,1,9602.72,1,1,4,114,6,2
C102780,164,1,573.44,1,1,3,113,5,0
C102783,786,1,2700.72,1,1,4,114,6,0
C102785,157,1,136.35,1,1,2,112,4,0
C102787,751,1,35.84,1,1,1,111,3,0
C102793,465,1,4801.28,1,1,4,114,6,2
C102798,55,1,2400.68,3,1,4,314,8,0
C102799,393,1,4801.28,1,1,4,114,6,2
C102803,329,1,1016.5,1,1,4,114,6,0
C102809,661,1,47.07,1,1,1,111,3,0
C102812,510,1,600.17,1,1,3,113,5,0
C102817,164,1,130.75,1,1,2,112,4,0
C102827,283,1,1050,1,1,4,114,6,0
C102829,606,1,4801.28,1,1,4,114,6,2
C102832,202,1,2700.72,1,1,4,114,6,0
C102837,360,1,5.23,1,1,1,111,3,0
C102839,441,1,162.64,1,1,2,112,4,0
C102843,41,1,293.25,3,1,2,312,6,0
C102846,608,1,162.64,1,1,2,112,4,0
C102849,774,1,162.64,1,1,2,112,4,0
C102854,726,1,7502,1,1,4,114,6,2
C102860,186,1,7502,1,1,4,114,6,2
C102865,356,1,143.36,1,1,2,112,4,0
C102866,422,1,35.84,1,1,1,111,3,0
C102868,664,1,7502,1,1,4,114,6,2
C102869,330,1,650.56,1,1,3,113,5,0
C102871,398,1,2400.68,1,1,4,114,6,0
C102872,320,1,40.66,1,1,1,111,3,0
C102873,57,1,650.56,3,1,3,313,7,0
C102875,228,1,1016.5,1,1,4,114,6,0
C102876,149,1,20.92,1,1,1,111,3,0
C102878,210,1,130.75,1,1,2,112,4,0
C102884,132,1,573.44,1,1,3,113,5,0
C102885,757,1,1016.5,1,1,4,114,6,0
C102891,636,1,1200.32,1,1,4,114,6,0
C102893,716,1,130.75,1,1,2,112,4,0
C102905,549,1,1200.32,1,1,4,114,6,0
C102908,528,1,4801.28,1,1,4,114,6,2
C102909,670,1,130.75,1,1,2,112,4,0
C102913,582,1,4801.28,1,1,4,114,6,2
C102920,561,1,83.68,1,1,1,111,3,0
C102921,435,1,300.08,1,1,2,112,4,0
C102922,139,1,130.75,1,1,2,112,4,0
C102923,270,1,1200.32,1,1,4,114,6,0
C102926,503,1,130.75,1,1,2,112,4,0
C102927,546,1,650.56,1,1,3,113,5,0
C102931,4,1,4801.28,4,1,4,414,9,2
C102933,557,1,4801.28,1,1,4,114,6,2
C102935,235,1,143.36,1,1,2,112,4,0
C102940,503,1,2700.72,1,1,4,114,6,0
C102942,300,1,600.17,1,1,3,113,5,0
C102947,368,1,162.64,1,1,2,112,4,0
C102948,473,1,300.08,1,1,2,112,4,0
C102952,594,1,9450,1,1,4,114,6,2
C102956,466,1,896,1,1,3,113,5,0
C102957,155,1,5.23,1,1,1,111,3,0
C102966,797,1,143.36,1,1,2,112,4,0
C102967,487,1,2400.68,1,1,4,114,6,0
C102970,706,1,35.84,1,1,1,111,3,0
C102978,765,1,2700.72,1,1,4,114,6,0
C102986,285,1,365.94,1,1,2,112,4,0
C102989,337,1,130.75,1,1,2,112,4,0
C102990,465,1,40.66,1,1,1,111,3,0
C102995,119,1,5.23,1,1,1,111,3,0
C102996,513,1,187.68,1,1,2,112,4,0
C103000,751,1,15004.25,1,1,4,114,6,1
C103003,161,1,15.15,1,1,1,111,3,0
C103006,186,1,136.35,1,1,2,112,4,0
C103011,301,1,16800,1,1,4,114,6,1
C103013,360,1,2700.72,1,1,4,114,6,0
C103014,61,1,4801.28,2,1,4,214,7,2
C103019,353,1,600.17,1,1,3,113,5,0
C103021,661,1,365.94,1,1,2,112,4,0
C103027,673,1,35.84,1,1,1,111,3,0
C103029,180,1,1200.32,1,1,4,114,6,0
C103030,771,1,300.08,1,1,2,112,4,0
C103031,107,1,1200.32,1,1,4,114,6,0
C103035,568,1,16800,1,1,4,114,6,1
C103042,662,1,9602.72,1,1,4,114,6,2
C103043,425,1,242.4,1,1,2,112,4,0
C103044,749,1,7502,1,1,4,114,6,2
C103055,653,1,5.23,1,1,1,111,3,0
C103057,177,1,7502,1,1,4,114,6,2
C103065,756,1,1200.32,1,1,4,114,6,0
C103072,50,1,896,3,1,3,313,7,0
C103073,395,1,600.17,1,1,3,113,5,0
C103076,40,1,47.07,3,1,1,311,5,0
C103078,590,1,187.68,1,1,2,112,4,0
C103080,481,1,293.25,1,1,2,112,4,0
C103090,25,1,4801.28,4,1,4,414,9,2
C103091,297,1,1016.5,1,1,4,114,6,0
C103093,549,1,9602.72,1,1,4,114,6,2
C103106,321,1,896,1,1,3,113,5,0
C103108,56,1,2700.72,3,1,4,314,8,0
C103114,148,1,896,1,1,3,113,5,0
C103115,445,1,143.36,1,1,2,112,4,0
C103120,714,1,7502,1,1,4,114,6,2
C103126,257,1,187.68,1,1,2,112,4,0
C103138,579,1,4801.28,1,1,4,114,6,2
C103152,569,1,47.07,1,1,1,111,3,0
C103153,616,1,143.36,1,1,2,112,4,0
C103156,279,1,162.64,1,1,2,112,4,0
C103164,483,1,650.56,1,1,3,113,5,0
C103167,242,1,300.08,1,1,2,112,4,0
C103169,485,1,20.92,1,1,1,111,3,0
C103171,511,1,7502,1,1,4,114,6,2
C103174,3,1,4801.28,4,1,4,414,9,2
C103175,754,1,300.08,1,1,2,112,4,0
C103178,792,1,5401.53,1,1,4,114,6,2
C103180,676,1,1200.32,1,1,4,114,6,0
C103181,592,1,35.84,1,1,1,111,3,0
C103182,180,1,300.08,1,1,2,112,4,0
C103185,168,1,4200,1,1,4,114,6,2
C103186,118,1,1200.32,1,1,4,114,6,0
C103188,748,1,573.44,1,1,3,113,5,0
C103194,732,1,2700.72,1,1,4,114,6,0
C103200,221,1,130.75,1,1,2,112,4,0
C103201,603,1,15004.25,1,1,4,114,6,1
C103206,320,1,4801.28,1,1,4,114,6,2
C103207,50,1,300.08,3,1,2,312,6,0
C103210,249,1,600.17,1,1,3,113,5,0
C103211,357,1,573.44,1,1,3,113,5,0
C103213,85,1,46.92,2,1,1,211,4,0
C103218,187,1,600.17,1,1,3,113,5,0
C103219,252,1,83.68,1,1,1,111,3,0
C103220,758,1,2400.68,1,1,4,114,6,0
C103221,16,1,5401.53,4,1,4,414,9,2
C103226,732,1,896,1,1,3,113,5,0
C103227,37,1,1016.5,3,1,4,314,8,0
C103229,67,1,7502,2,1,4,214,7,2
C103233,162,1,15.15,1,1,1,111,3,0
C103234,551,1,40.66,1,1,1,111,3,0
C103240,259,1,162.64,1,1,2,112,4,0
C103241,772,1,47.07,1,1,1,111,3,0
C103242,92,1,15.15,1,1,1,111,3,0
C103243,538,1,293.25,1,1,2,112,4,0
C103245,608,1,16800,1,1,4,114,6,1
C103246,686,1,20.92,1,1,1,111,3,0
C103248,112,1,365.94,1,1,2,112,4,0
C103251,26,1,35.84,4,1,1,411,6,0
C103257,555,1,83.68,1,1,1,111,3,0
C103260,597,1,2700.72,1,1,4,114,6,0
C103261,496,1,9602.72,1,1,4,114,6,2
C103262,525,1,162.64,1,1,2,112,4,0
C103263,49,1,15.15,3,1,1,311,5,0
C103267,563,1,293.25,1,1,2,112,4,0
C103268,574,1,1016.5,1,1,4,114,6,0
C103273,140,1,162.64,1,1,2,112,4,0
C103276,763,1,5401.53,1,1,4,114,6,2
C103279,217,1,162.64,1,1,2,112,4,0
C103287,685,1,600.17,1,1,3,113,5,0
C103291,749,1,1200.32,1,1,4,114,6,0
C103292,711,1,20.92,1,1,1,111,3,0
C103297,39,1,7502,3,1,4,314,8,2
C103298,152,1,187.68,1,1,2,112,4,0
C103301,793,1,650.56,1,1,3,113,5,0
C103303,597,1,83.68,1,1,1,111,3,0
C103308,539,1,600.17,1,1,3,113,5,0
C103309,599,1,1200.32,1,1,4,114,6,0
C103314,20,1,60.6,4,1,1,411,6,0
C103315,672,1,365.94,1,1,2,112,4,0
C103321,781,1,1050,1,1,4,114,6,0
C103323,136,1,1016.5,1,1,4,114,6,0
C103324,605,1,573.44,1,1,3,113,5,0
C103325,254,1,1200.32,1,1,4,114,6,0
C103326,84,1,300.08,2,1,2,212,5,0
C103327,236,1,300.08,1,1,2,112,4,0
C103328,60,1,15004.25,3,1,4,314,8,1
C103329,130,1,35.84,1,1,1,111,3,0
C103331,400,1,4801.28,1,1,4,114,6,2
C103332,480,1,162.64,1,1,2,112,4,0
C103333,39,1,2700.72,3,1,4,314,8,0
C103336,237,1,4801.28,1,1,4,114,6,2
C103337,389,1,7502,1,1,4,114,6,2
C103341,480,1,143.36,1,1,2,112,4,0
C103351,750,1,2700.72,1,1,4,114,6,0
C103354,700,1,1200.32,1,1,4,114,6,0
C103356,677,1,1200.32,1,1,4,114,6,0
C103359,429,1,60.6,1,1,1,111,3,0
C103360,754,1,83.68,1,1,1,111,3,0
C103361,791,1,300.08,1,1,2,112,4,0
C103365,408,1,242.4,1,1,2,112,4,0
C103385,291,1,47.07,1,1,1,111,3,0
C103386,654,1,15004.25,1,1,4,114,6,1
C103388,559,1,187.68,1,1,2,112,4,0
C103389,536,1,2400.68,1,1,4,114,6,0
C103393,47,1,162.64,3,1,2,312,6,0
C103394,333,1,162.64,1,1,2,112,4,0
C103395,99,1,300.08,1,1,2,112,4,0
C103396,660,1,40.66,1,1,1,111,3,0
C103397,413,1,20.92,1,1,1,111,3,0
C103404,202,1,2700.72,1,1,4,114,6,0
C103405,348,1,2700.72,1,1,4,114,6,0
C103409,471,1,11.73,1,1,1,111,3,0
C103414,658,1,5401.53,1,1,4,114,6,2
C103415,692,1,7502,1,1,4,114,6,2
C103418,740,1,4801.28,1,1,4,114,6,2
C103421,75,1,1200.32,2,1,4,214,7,0
C103423,728,1,4801.28,1,1,4,114,6,2
C103424,148,1,896,1,1,3,113,5,0
C103428,284,1,5.23,1,1,1,111,3,0
C103431,399,1,20.92,1,1,1,111,3,0
C103434,710,1,2700.72,1,1,4,114,6,0
C103443,116,1,130.75,1,1,2,112,4,0
C103445,165,1,20.92,1,1,1,111,3,0
C103446,584,1,9602.72,1,1,4,114,6,2
C103447,103,1,20.92,1,1,1,111,3,0
C103453,711,1,7502,1,1,4,114,6,2
C103455,294,1,2700.72,1,1,4,114,6,0
C103459,452,1,4801.28,1,1,4,114,6,2
C103460,559,1,5401.53,1,1,4,114,6,2
C103461,546,1,162.64,1,1,2,112,4,0
C103463,663,1,143.36,1,1,2,112,4,0
C103465,686,1,1200.32,1,1,4,114,6,0
C103466,721,1,4801.28,1,1,4,114,6,2
C103467,164,1,1200.32,1,1,4,114,6,0
C103471,523,1,650.56,1,1,3,113,5,0
C103472,412,1,83.68,1,1,1,111,3,0
C103477,494,1,4801.28,1,1,4,114,6,2
C103478,696,1,46.92,1,1,1,111,3,0
C103479,10,1,130.75,4,1,2,412,7,0
C103484,117,1,15004.25,1,1,4,114,6,1
C103492,423,1,15.15,1,1,1,111,3,0
C103498,257,1,600.17,1,1,3,113,5,0
C103500,742,1,5401.53,1,1,4,114,6,2
C103503,149,1,35.84,1,1,1,111,3,0
C103508,287,1,9450,1,1,4,114,6,2
C103514,102,1,573.44,1,1,3,113,5,0
C103515,581,1,242.4,1,1,2,112,4,0
C103519,512,1,4200,1,1,4,114,6,2
C103521,215,1,143.36,1,1,2,112,4,0
C103523,780,1,187.68,1,1,2,112,4,0
C103525,745,1,83.68,1,1,1,111,3,0
C103532,678,1,11.73,1,1,1,111,3,0
C103535,340,1,300.08,1,1,2,112,4,0
C103536,514,1,5.23,1,1,1,111,3,0
C103539,558,1,1200.32,1,1,4,114,6,0
C103540,610,1,130.75,1,1,2,112,4,0
C103541,272,1,5401.53,1,1,4,114,6,2
C103543,762,1,2400.68,1,1,4,114,6,0
C103545,140,1,162.64,1,1,2,112,4,0
C103546,31,1,2700.72,3,1,4,314,8,0
C103549,300,1,1200.32,1,1,4,114,6,0
C103554,477,1,365.94,1,1,2,112,4,0
C103555,317,1,5401.53,1,1,4,114,6,2
C103558,312,1,187.68,1,1,2,112,4,0
C103560,115,1,136.35,1,1,2,112,4,0
C103569,534,1,573.44,1,1,3,113,5,0
C103572,78,1,1200.32,2,1,4,214,7,0
C103574,465,1,322.56,1,1,2,112,4,0
C103576,484,1,35.84,1,1,1,111,3,0
C103577,395,1,1200.32,1,1,4,114,6,0
C103578,274,1,2400.68,1,1,4,114,6,0
C103582,176,1,573.44,1,1,3,113,5,0
C103583,646,1,4801.28,1,1,4,114,6,2
C103587,605,1,2700.72,1,1,4,114,6,0
C103592,335,1,365.94,1,1,2,112,4,0
C103594,246,1,896,1,1,3,113,5,0
C103595,384,1,1200.32,1,1,4,114,6,0
C103597,54,1,130.75,3,1,2,312,6,0
C103598,56,1,2400.68,3,1,4,314,8,0
C103602,560,1,40.66,1,1,1,111,3,0
C103603,175,1,4801.28,1,1,4,114,6,2
C103604,221,1,15004.25,1,1,4,114,6,1
C103609,187,1,2400.68,1,1,4,114,6,0
C103613,740,1,143.36,1,1,2,112,4,0
C103616,520,1,4801.28,1,1,4,114,6,2
C103617,680,1,300.08,1,1,2,112,4,0
C103620,435,1,1200.32,1,1,4,114,6,0
C103621,248,1,9450,1,1,4,114,6,2
C103632,67,1,293.25,2,1,2,212,5,0
C103634,505,1,20.92,1,1,1,111,3,0
C103638,329,1,9602.72,1,1,4,114,6,2
C103641,712,1,1200.32,1,1,4,114,6,0
C103645,438,1,130.75,1,1,2,112,4,0
C103647,64,1,7502,2,1,4,214,7,2
C103649,138,1,600.17,1,1,3,113,5,0
C103650,249,1,20.92,1,1,1,111,3,0
C103651,49,1,1050,3,1,4,314,8,0
C103652,627,1,4801.28,1,1,4,114,6,2
C103653,149,1,5401.53,1,1,4,114,6,2
C103657,527,1,650.56,1,1,3,113,5,0
C103661,653,1,130.75,1,1,2,112,4,0
C103668,328,1,1050,1,1,4,114,6,0
C103669,557,1,2700.72,1,1,4,114,6,0
C103670,356,1,20.92,1,1,1,111,3,0
C103671,24,1,9602.72,4,1,4,414,9,2
C103672,229,1,83.68,1,1,1,111,3,0
C103676,451,1,47.07,1,1,1,111,3,0
C103681,203,1,20.92,1,1,1,111,3,0
C103691,98,1,1200.32,1,1,4,114,6,0
C103696,283,1,7502,1,1,4,114,6,2
C103700,88,1,20.92,2,1,1,211,4,0
C103715,703,1,573.44,1,1,3,113,5,0
C103716,512,1,2400.68,1,1,4,114,6,0
